Dialogue ID,Character Name,Dialogue
1284,Hermione Granger,Muggle-borns.
1285,Minerva McGonagall,"Well, naturally, the school had been searched many times. No such chamber has been found."
1286,Hermione Granger,Professor? What exactly does legend tell us lies within the Chamber?
1287,Minerva McGonagall,"Well, the Chamber is said to home to something that only the Heir of Slytherin can control. It is said to be the home of a monster."
1288,Ron Weasley,D'you think it's true? D'you think there really is a Chamber of Secrets?
1289,Hermione Granger,Yes. Couldn't you tell? McGonagall's worried. All the teachers are.
1290,Harry Potter,"Well, if there really is a Chamber of Secrets, a-and it really has been opened, then that means---"
1291,Hermione Granger,"The Heir of Slytherin has returned to Hogwarts. The question is, who is it?"
1292,Ron Weasley,Let's think. Who do we know who thinks all Muggle-borns are scum?
1293,Hermione Granger,If you're talking about Malfoy.
1294,Ron Weasley,"Of course. You heard him! 'You'll be next Mudbloods,'"
1295,Hermione Granger,"I heard him. But Malfoy, the Heir of Slytherin?"
1296,Harry Potter,"Well, maybe Ron's right, Hermione. I mean, look at his family. The whole lot of them have been in Slytherin for centuries."
1297,Ron Weasley,Crabbe and Goyle must know. Maybe we could trick them into telling.
1298,Hermione Granger,"Even they aren't that thick. But there might be another way. Mind you, it would be difficult. Not to mention, we would be breaking about fifty school rules. And, it'll be dangerous. Very dangerous."
1299,Hermione Granger,"Here it is. 'The Polyjuice Potion.'  'Properly brewed, the Polyjuice Potion allows the drinker to transform himself temporarily into the physical form of another.'"
1300,Ron Weasley,"Do you mean, if Harry and I drink that stuff, we'll turn into Crabbe and Goyle?"
1301,Hermione Granger,Yes.
1302,Ron Weasley,Wicked! Malfoy'll tell us anything.
1303,Hermione Granger,Exactly. But it's tricky. I've never seen a more complicated potion.
1304,Harry Potter,"Well, how long will it take to make?"
1305,Hermione Granger,A month.
1306,Harry Potter,"A month? But, Hermione, if Malfoy is the Heir of Slytherin, he could attack half the Muggle-borns in the school by then."
1307,Hermione Granger,I know. But it's the only plan we've got.
1308,Students,Yeah! Come on Slytherin!
1309,Lee Jordan,Another goal for Slytherin! They lead Gryffindor ninety to thirty!
1310,Marcus Flint,Yeah! Yeah!
1311,Draco Malfoy,"All right there, Scarhead?"
1312,Oliver Wood,"Watch yourself, Harry!"
1313,Harry Potter,Wood! Look out!
1314,Rubeus Hagrid,"Blimey! Harry's got himself a rogue Bludger! That's been tampered with, that has!"
1315,Ron Weasley,I'll stop it.
1316,Hermione Granger,No! Even with a proper wand it's too risky. You could hit Harry!
1317,Draco Malfoy,"Training for the ballet, Potter?"
1318,Draco Malfoy,"You'll never catch me, Potter!"
1319,Hermione Granger,Let's go.
1320,Lee Jordan,Harry Potter has caught the Snitch! Gryffindor wins!
1321,Hermione Granger,Finite incantatem!
1322,Harry Potter,Thank you.
1323,Hermione Granger,Are you okay?
1324,Harry Potter,"No, I think my- I think my arm's broken."
1325,Gilderoy Lockhart,"Not to worry, Harry. I will fix that arm of yours straight away."
1326,Harry Potter,"No, not you."
1327,Gilderoy Lockhart,"Oh, poor boy doesn't know what he's saying. Now, this won't hurt a bit. Brackium emendo!"
1328,Students,Oh! Ooh! Ugh!
1329,Gilderoy Lockhart,"Ah, yes, well, ha, that can sometimes happen, um, butuh, the point is, uh,"
1330,Other,Ohh! Uhh!
1331,Gilderoy Lockhart,"you can no longer feel any pain, and, heh- very clearly, the bones are not broken."
1332,Rubeus Hagrid,Broken? There's no bones left!
1333,Students,Uh-huh-ugh!
1334,Gilderoy Lockhart,"Much more flexible, though."
1335,Draco Malfoy,"Uhh, uhhh"
1336,Poppy Pomfrey,"Oh, Mr. Malfoy, stop making such a fuss, you can go. Out of my way. Out of my way! Should've been brought straight to me. I can mend bones in a heartbeat- but growing them back"
1337,Hermione Granger,"You will be able to, won't you?"
1338,Poppy Pomfrey,"Oh, I'll be able to, certainly. But it'll be painful. You're in for a rough night, Potter. Regrowing bones is a nasty business."
1339,Harry Potter,Ugh!
1340,Poppy Pomfrey,"Well, what do you expect? Pumpkin juice?"
1341,Harry Potter,Uh!
1342,Serpent of Slitherin,Kill. Kill Time to kill!
1343,Dobby,Hello!
1344,Harry Potter,Dobby?
1345,Dobby,Harry Potter should have listened to Dobby! Harry Potter should have gone back home when he missed the train.
1346,Harry Potter,It was you You stopped the barrier from letting Ron and me through.
1347,Dobby,"Indeed. Yes, sir."
1348,Harry Potter,You nearly got Ron and me expelled!
1349,Dobby,At least you would be away from here. Harry Potter must go home! Dobby thought his Bludger would be enough to make Harry Potter see that---
1350,Harry Potter,Your Bludger? You made that Bludger chase after me?
1351,Dobby,"Uhuh Dobby feels most aggrieved, sir. Dobby had to iron his hands."
1352,Harry Potter,"You'd better clear off before my bones come back, Dobby, or I might strangle you!"
1353,Dobby,Uh-huh-huh Dobby is used to death threats sir. Dobby gets them five times a day at home.
1354,Harry Potter,I don't suppose you could tell me why you're trying to kill me?
1355,Dobby,"Not kill you, sir, never kill you! Dobby remembers how it was before Harry Potter triumphed over He-Who-Must-Not-Be-Named. We house elves were treated like vermin, sir. Of course, Dobby is still treated like verminuh, huh, huh, huh! Aah, ahh"
1356,Harry Potter,Why do you wear that thing Dobby?
1357,Dobby,"This, sir? It is a mark of the house-elves' enslavement. Dobby can only be freed if his master presents him with clothes. Ah! Listen. Listen! Terrible things are about to happen at Hogwarts. Harry Potter must not stay here, now that history is to repeat itself."
1358,Harry Potter,Repeat itself? You mean this has happened before?
1359,Dobby,Ah! I shouldn't have said that! Oh! Ah! Dah! Bad Dobby! Bad!
1360,Harry Potter,"Dobby, stop it! Stop it! Stop, Dobby! Tell me, Dobby. When did this happen before? Who's doing it now?"
1361,Dobby,"Dobby cannot say, sir. Dobby only wants Harry Potter to be safe."
1362,Harry Potter,"No, Dobby. Tell me. Who is it?"
1363,Poppy Pomfrey,Put him here. What happened?
1364,Albus Dumbledore,There's been another attack.
1365,Minerva McGonagall,"I think- do ya know- I think he's been Petrified, Madame Pomfrey. Look! Perhaps he managed to take a picture of his attacker"
1366,Minerva McGonagall,"What can this mean, Albus?"
1367,Albus Dumbledore,It meansthat our students are in great danger.
1368,Minerva McGonagall,What should I tell the staff.
1369,Albus Dumbledore,"The truth. Tell them Hogwarts is no longer safe. It is as we feared, Minerva. The Chamber of Secrets has indeed been opened again."
1370,Hermione Granger,Again? You mean the Chamber of Secrets has been opened before?
1371,Ron Weasley,Of course. Don't you see? Lucius Malfoy must have opened it when he was at school here. And now he's taught Draco how to do it.
1372,Hermione Granger,Maybe. We'll have to wait for the Polyjuice Potion to know for sure.
1373,Ron Weasley,"Enlighten me. Why are we brewing this potion in broad daylight, in the middle of a girl's lavatory? Don't you think we'll get caught?"
1374,Hermione Granger,Heh No. No one ever comes in here.
1375,Ron Weasley,Why?
1376,Hermione Granger,Moaning Myrtle.
1377,Ron Weasley,Who?
1378,Hermione Granger,Moaning Myrtle.
1379,Ron Weasley,Who's Moaning Myrtle?
1380,Moaning Myrtle,"I'm Moaning Myrtle! I wouldn't expect you to know me! Who would ever talk about ugly, miserable, moping Moaning Myrtle? Huhaaaah!"
1381,Hermione Granger,She's a little sensitive.
1382,Gilderoy Lockhart,"Gather 'round, gather 'round! Can everybody see me? Can you all hear me? Excellent! In light of the dark events of recent weeks, Professor Dumbledore has granted me permission to start this little Dueling Club to train you all up in case you ever need to defend yourselves, as I myself have done on countless occasions- for full details, see my published works. Let me introduce my assistant, Professor Snape. He has sportingly agreed to help me with a short demonstration. Now, I don't want any of you youngsters to worry- you'll still have your Potions master when I'm through with him, never fear. One, two, three."
1383,Severus Snape,Expelliarmus!
1384,Gilderoy Lockhart,Whoaah!
1385,Hermione Granger,Do you think he's all right?
1386,Ron Weasley,Who cares?
1387,Gilderoy Lockhart,"An excellent idea to show them that, Professor Snape, but if you don't mind me saying, it was pretty obvious- ah- what you were about to do. And if I had wanted to stop you, it would have been only too easy."
1388,Severus Snape,"Perhaps it would be prudent to first teach the students to block unfriendly spells, Professor."
1389,Gilderoy Lockhart,"An excellent suggestion, Professor Snape! Ah Let's have a volunteer pair! Um, Potter, Weasley, how about you?"
1390,Severus Snape,"Weasley's wand causes devastation with the simplest spells. We'll be sending Potter to the hospital wing in a matchbox. Might I suggest someone from my own house? Malfoy, perhaps?"
1391,Gilderoy Lockhart,"Good luck, Potter."
1392,Harry Potter,"Thank you, sir."
1393,Gilderoy Lockhart,Wands at the ready.
1394,Draco Malfoy,"Scared, Potter?"
1395,Harry Potter,You wish.
1396,Gilderoy Lockhart,"On the count of three, cast your charms to disarm your opponent- only to disarm. We don't want any accidents here. One, two--"
1397,Draco Malfoy,Everte statium!
1398,Hermione Granger,Oh!
1399,Vincent Crabbe,"Ha, ha, ha, ha, ha!"
1400,Harry Potter,Rictusempra!
1401,Gilderoy Lockhart,I said disarm only!
1402,Draco Malfoy,Serpensortia!
1403,Severus Snape,"Don't move, Potter. I'll get rid of it for you."
1404,Gilderoy Lockhart,"Allow me, Professor Snape. Alarte ascendare!"
1405,Harry Potter,Sya- hassa- she. Sya- hasi- heth. Sya- hasi- heth.
1406,Severus Snape,Vipera evanesca.
1407,Justin Finch-Fletchley,What are you playing at?
1408,Ron Weasley,You're a Parselmouth? Why didn't you tell us?
1409,Harry Potter,I'm a what?
1410,Hermione Granger,You can talk to snakes.
1411,Harry Potter,"I know. I mean, I accidentally set a python on my cousin Dudley at the zoo once. Uh, once! But, so what? I bet loads of people here can do it."
1412,Hermione Granger,"No, they can't. It's not a very common gift, Harry. This is bad."
1413,Harry Potter,What's bad? If I hadn't told that snake not to attack Justin.
1414,Ron Weasley,"Oh, that's what you said to it!"
1415,Harry Potter,You were there! You heard me!
1416,Ron Weasley,I heard you speaking Parseltongue. Snake language?
1417,Harry Potter,I spoke a different language? But- I didn't realize I- how can I speak a language without knowing I can?
1418,Hermione Granger,"I don't know, Harry, but it sounded like you were egging the snake on, or something. Harry, listen to me. There's a reason the symbol of Slytherin House is a serpent. Salazar Slytherin was a Parselmouth. He could talk to snakes, too."
1419,Ron Weasley,"Exactly! Now the whole school's gonna think you're his great- greatgreat grandson, or something."
1420,Harry Potter,But I'm not I can't be.
1421,Hermione Granger,"He lived a thousand years ago; for all we know, you could be."
1422,Harry Potter,I'll see you back in the common room.
1423,Serpent of Slitherin,BloodI want bloodThey all must die. Kill Kill Kill! Time to kill.
1424,Argus Filch,"Caught in the act! I'll have you out this time, Potter. Mark my words."
1425,Harry Potter,No! Mr. Filch! Y-you- you don't understand!
1426,Minerva McGonagall,Oh!
1427,Harry Potter,Professor I swear I didn't!
1428,Minerva McGonagall,"This is out of my hands, Potter."
1429,Minerva McGonagall,Professor Dumbledore will be waiting for you. Sherbet lemon.
1430,Harry Potter,Professor Dumbledore?
1431,Sorting Hat,"Bee in your bonnet, Potter?"
1432,Harry Potter,I I-I was- I was just wondering if you'd put me in the right house.
1433,Sorting Hat,"Yes, you were particularly difficult to place. But, I stand by what I said last year-- you would have done well in Slytherin."
1434,Harry Potter,You're wrong.
1435,Sorting Hat,Umm
1436,Albus Dumbledore,Harry?
1437,Harry Potter,"Professor! Sir, your bird- there was nothing I could do- he- he just caught fire!"
1438,Albus Dumbledore,"Oh, and about time, too. He's been looking dreadful for days. Pity you had to see him on a burning day. Fawkes is a phoenix, Harry. They burst into flame when it is time for them to die, and then they are reborn from the ashes."
1439,Albus Dumbledore,"Ah, fascinating creatures, phoenixes. They can carry immensely heavy loads, and their- their tears have healing powers."
1440,Rubeus Hagrid,"Professor Dumbledore, sir! Wait! Listen! Professor Dumbledore, sir, it wasn't Harry!"
1441,Albus Dumbledore,Hagrid.
1442,Rubeus Hagrid,"In fact, I'd be prepared ter swear it in front o' the Ministry of Magic!"
1443,Albus Dumbledore,Hagrid! Relax. I do not believe that Harry attacked anyone.
1444,Rubeus Hagrid,"Well, of course you don't, and Oh Oh, right. Well, I'll, umhum. I'll just wait outside, then."
1445,Albus Dumbledore,Yes.
1446,Harry Potter,"You don't think it was me, Professor?"
1447,Albus Dumbledore,"No, Harry. I do not think it was you But I must ask you, is there something you wish to tell me?"
1448,Harry Potter,"No, sir. Nothing."
1449,Albus Dumbledore,"Very well, then. Off you go."
1450,Hermione Granger,Everything's set. We just need a bit of who you're changing into.
1451,Harry Potter,Crabbe and Goyle.
1452,Hermione Granger,We also need to make sure that the real Crabbe and Goyle can't burst in on us while we're interrogating Malfoy.
1453,Ron Weasley,How?
1454,Hermione Granger,"I've got it all worked out. I filled these with a simple Sleeping Draught. Simple, but powerful. Now, once they're asleep hide them in the broomstick cupboard and pull out a few of their hairs, and put on their uniforms."
1455,Ron Weasley,Whose hair are you ripping out then?
1456,Hermione Granger,I've already got mine. Millicent Bulstrodeâ Slytherin- I got this off her robes. I'm going to go check on the Polyjuice Potion. Make sure that Crabbe and Goyle find these.
1457,Ron Weasley,Ahem
1458,Harry Potter,"Ron, maybe I should do it?"
1459,Ron Weasley,Yeah. Right.
1460,Harry Potter,Wingardium leviosa. Here they come.
1461,Vincent Crabbe,It's good right? Ah Cool!
1462,Vincent Crabbe,Ummmum.
1463,Gregory Goyle,Ummmum.
1464,Ron Weasley,How thick could you get?
1465,Harry Potter,Come on. Let's get 'em.
1466,Hermione Granger,We'll have exactly one hour before we change back into ourselves Add the hairs.
1467,Ron Weasley,Ugh- essence of Crabbe.
